T1,V1,W1
1496359800,237.1071385,238.9179312
1496363400,237.0574426,238.5656376
1496367000,232.051947,234.3461224
1496370600,222.7424105,225.8475195
1496374200,229.4234388,231.9062383
1496377800,226.297002,228.9580064
1496381400,229.7945521,232.7809546
1496385000,232.4659549,234.5353817
1496388600,234.9943862,236.8928615
1496392200,230.6986934,231.5870734
1496395800,229.2880258,229.3515804
1496399400,232.7121661,234.0918534
1496403000,234.1209727,236.3734213
1496406600,233.6978035,236.1724003
1496410200,234.3235581,237.1264245
1496413800,236.4646256,238.9874482
1496417400,239.1930908,241.2418216
1496421000,239.1484229,238.7833547
1496424600,239.3179968,238.342565
1496428200,240.3529999,239.4973076
1496431800,238.9190992,238.2107074
1496435400,239.0732187,238.8276177
1496439000,239.3554987,239.6861802
1496442600,238.8913788,239.8378847
1496446200,237.4402002,238.3275248
1496449800,237.067837,238.7396821
1496453400,231.7153425,234.278844
1496457000,230.06375,232.4751298
1496460600,226.8425478,229.9489619
1496464200,227.7290414,230.6392202
1496467800,233.3773204,235.9805966
1496471400,235.5325595,237.657076
1496475000,238.3937523,241.0337196
1496478600,234.930055,237.3492405
1496482200,236.267003,235.9831144
1496485800,235.9224367,235.6729136
1496489400,240.8725222,242.4790328
1496493000,240.7680909,243.075899
1496496600,238.1648105,240.1691947
1496500200,238.1767189,240.4915234
1496503800,239.2594124,240.576623
1496507400,238.6067881,238.4157802
1496511000,237.4385627,236.8203311
1496514600,239.3068008,238.3281166
1496518200,241.2809519,240.677108
1496521800,233.5634632,233.3423994
1496525400,240.4594219,240.9521725
1496529000,240.3496968,241.3292598
1496532600,238.9921796,240.1833141
1496536200,240.4765905,241.5574711
1496539800,239.0356891,239.9210491
1496543400,236.8658874,237.6641699
1496547000,232.8889222,234.2070814
1496550600,225.1284457,226.9903156
1496554200,228.3547732,230.3110722
1496557800,229.7213358,231.2299578
1496561400,232.416921,234.5733137
1496565000,230.295742,231.2522404
1496568600,231.3973112,231.118956
1496572200,232.6547905,233.2872143
1496575800,233.1223878,233.9927774
1496579400,235.0449529,236.6899886
1496583000,232.128007,233.7805595
1496586600,230.8665258,232.7288821
1496590200,231.4282182,232.8196399
1496593800,231.8938832,231.8259185
1496597400,231.5839093,231.1522106
1496601000,231.9481183,231.4885813
1496604600,235.5157304,235.5760225
1496608200,234.1968987,235.1912175
1496611800,237.669418,239.058916
1496615400,238.2604652,239.7858849
1496619000,238.0363715,238.5895006
1496622600,237.9281902,239.0742916
1496626200,231.0141963,237.0745148
1496629800,226.6070769,230.8267679
1496633400,226.7590581,228.9780437
1496637000,227.6640623,229.6122614
1496640600,228.5100034,230.3858667
1496644200,231.473704,233.2312544
1496647800,235.2391182,237.6410757
1496651400,229.4428605,231.6926767
1496655000,228.1706796,229.0518
1496658600,231.6227974,233.0004183
1496662200,234.8173094,236.6394766
1496665800,237.8757359,239.5790516
1496669400,238.9455517,240.8234672
1496673000,238.4779969,242.5978723
1496676600,238.2026461,240.8709884
1496680200,237.5886319,238.6593285
1496683800,237.1326217,236.5148119
1496687400,239.1778646,238.1913996
1496691000,238.4973998,237.7394998
1496694600,239.9097325,239.6092098
1496698200,241.2322994,241.4124194
1496701800,238.6752959,239.3041979
1496705400,237.5845831,237.8841381
1496709000,237.4107263,238.3257587
1496712600,233.0075354,234.5674319
1496716200,228.7813721,230.5474018
1496719800,230.0465087,231.2853182
1496723400,228.143598,229.8517654
1496727000,224.9878584,226.9191941
1496730600,230.800368,233.2704787
1496734200,234.8698088,236.8273025
1496737800,230.442234,232.1113578
1496741400,223.2149156,223.8359383
1496745000,230.4552573,231.3124702
1496748600,235.3934419,237.1298457
1496752200,239.0625492,241.2782077
1496755800,238.2560708,240.3961645
1496759400,235.5583954,238.4130311
1496763000,241.0926201,241.8187737
1496766600,238.5501218,238.2344351
1496770200,237.4909943,237.6352086
1496773800,240.2756415,239.9884783
1496777400,236.4105934,235.1733331
1496781000,233.94367,233.177816
1496784600,233.1942071,233.5180309
1496788200,238.9548748,239.3328762
1496791800,238.0074656,238.2889742
1496795400,238.859661,239.4826259
1496799000,235.3146231,236.5979388
1496802600,231.8486206,232.6343045
1496806200,229.3907093,232.1303112
1496809800,227.5443045,229.1292147
1496813400,228.6772519,231.045981
1496817000,233.2951797,235.1293279
1496820600,235.445356,237.7553736
1496824200,229.3218775,231.5057125
1496827800,231.4620085,232.1761969
1496831400,235.7934718,237.1241043
1496835000,237.5505922,239.9036988
1496838600,239.1848502,241.401291
1496842200,235.6389319,238.4127857
1496845800,236.8265462,239.24388
1496849400,236.7808472,239.7349902
1496853000,234.2565229,239.1922663
1496856600,234.0836959,234.5697348
1496860200,236.0989556,236.7520382
1496863800,232.6114945,233.9319966
1496867400,238.3456505,240.4913788
1496871000,239.2284174,241.795995
1496874600,233.908968,235.9943945
1496878200,235.6741945,237.9628851
1496881800,236.4585566,238.1217262
1496885400,230.9228798,236.3707447
1496889000,225.9688852,227.421665
1496892600,228.7709768,229.7480714
1496896200,228.2017665,230.6981367
1496899800,228.8739016,231.5922596
1496903400,232.9679455,234.1910476
1496907000,236.891984,239.4004952
1496910600,232.6140958,234.6531328
1496914200,231.1791417,232.548814
1496917800,228.9536803,230.6665318
1496921400,235.1728288,236.675209
1496925000,238.2360405,239.8061248
1496928600,234.1589688,241.6374923
1496932200,237.2099095,240.1879504
1496935800,240.1595568,242.9524411
1496939400,237.5169511,238.3621053
1496943000,236.2906806,236.9688862
1496946600,236.4566238,237.8480189
1496950200,240.8297657,242.5498411
1496953800,241.2160929,242.7998567
1496957400,240.8996541,242.706669
1496961000,238.6494203,241.2480042
1496964600,236.8732397,239.1156872
1496968200,235.6240867,237.0316065
1496971800,233.0012012,234.2955039
1496975400,229.1064268,230.2356973
1496979000,229.7729463,230.8929036
1496982600,228.0789747,230.3368023
1496986200,228.9608177,230.6070115
1496989800,233.675885,235.287864
1496993400,236.885064,238.7000817
1496997000,233.6231144,235.3165187
1497000600,233.9135231,234.5134232
1497004200,234.2955796,235.4648661
1497007800,234.2355696,235.9264225
1497011400,236.0190632,237.9724971
1497015000,237.9190633,240.2092704
1497018600,238.0081093,241.3948954
1497022200,236.7957636,243.4326571
1497025800,240.5459289,240.8971593
1497029400,240.7348655,240.8282995
1497033000,239.0954779,240.2616603
1497036600,241.385106,242.2344604
1497040200,240.0332673,241.6636434
1497043800,241.0080606,242.6054411
1497047400,241.5604706,243.4358818
1497051000,240.0728083,241.5549785
1497054600,238.6506772,240.8328467
1497058200,235.0106669,237.040537
1497061800,231.5031437,232.940411
1497065400,230.0126021,231.1706032
1497069000,228.7679722,230.0949066
1497072600,230.1966025,231.9524126
1497076200,231.7365765,232.9041975
1497079800,233.8910427,235.6685641
1497083400,231.6206298,233.5884183
1497087000,231.5933922,232.6738504
1497090600,234.2774262,235.1867242
1497094200,236.2104169,237.101053
1497097800,237.120298,238.5307243
1497101400,235.735393,237.9364025
1497105000,236.1325836,239.5323334
1497108600,238.0095417,242.0515222
1497112200,236.2667674,238.1371709
1497115800,231.1904048,232.5292375
1497119400,238.6621626,239.8442835
1497123000,240.7458102,242.5326695
1497126600,239.2223934,241.5459796
1497130200,236.0984052,238.5629723
1497133800,239.8517701,242.9464146
1497137400,239.0492722,241.6467478
1497141000,238.7350907,241.3314652
1497144600,236.9469802,238.472291
1497148200,236.5392124,238.3697432
1497151800,234.0870046,236.2895929
1497155400,231.7390084,233.6046152
1497159000,230.233016,232.5600681
1497162600,229.5200389,231.4953831
1497166200,233.0283699,235.6307617
1497169800,233.0638876,235.5130544
1497173400,233.3774539,235.012126
1497177000,233.5266927,235.3809141
1497180600,230.4252785,232.4185264
1497184200,235.8141642,237.9790545
1497187800,229.696777,231.6803527
1497191400,232.7178769,235.1261677
1497195000,232.5023774,235.2849665
1497198600,233.2323338,234.8108459
1497202200,234.1699523,236.5614744
1497205800,236.4922797,239.2072191
1497209400,239.4658413,241.8275499
1497213000,241.2137616,243.6557256
1497216600,235.4720388,237.4683458
1497220200,239.1862081,242.1363599
1497223800,237.9215891,240.5051783
1497227400,236.0831009,236.8870497
1497231000,230.9501258,233.5833979
1497234600,229.7660535,232.0563247
1497238200,230.0466831,231.8297901
1497241800,230.0805049,231.444766
1497252600,235.8017258,238.0526672
1497256200,232.1520723,234.4878163
1497259800,229.3513611,231.1177746
1497263400,231.6571651,235.1806517
1497267000,234.0592904,235.845903
1497270600,235.1545771,236.7285049
1497274200,236.1988067,237.6461477
1497277800,237.0317605,240.2545923
1497281400,240.1251433,242.5377065
1497288600,240.1767623,243.6175091
1497292200,240.4663217,243.6580916
1497295800,236.5549048,239.6503333
1497299400,237.7472238,240.9623567
1497303000,237.5547528,241.2190586
1497306600,236.3702695,239.7183327
1497310200,238.0534305,241.5872615
1497313800,236.406156,238.9849724
1497317400,234.0827053,235.7848197
1497321000,228.2258746,230.4700207
1497324600,230.1603813,230.8110612
1497328200,229.1367226,230.6768026
1497331800,229.5788059,232.2029663
1497335400,233.4926198,235.9404698
1497339000,236.222156,238.9073454
1497342600,233.069967,235.1183041
1497346200,233.1066178,234.6741061
1497349800,231.0836161,233.3859326
1497353400,234.6561204,237.351459
1497357000,231.5301907,234.8527112
1497360600,237.4313559,239.901209
1497364200,239.3156374,241.6767642
1497367800,240.5046444,242.7337959
1497371400,236.7735453,239.2016554
1497375000,240.2196516,242.6977231
1497378600,240.4940489,242.8591772
1497382200,234.4634711,237.16027
1497385800,239.1151455,241.764554
1497389400,235.1075265,237.469446
1497393000,236.8697912,239.3104716
1497396600,235.5847365,238.0957165
1497400200,234.7332242,236.3817725
1497403800,231.2038929,233.2177141
1497407400,226.998056,229.5736322
1497411000,224.9435542,226.7312206
1497414600,228.687605,230.2105403
1497418200,227.7966204,230.5626464
1497421800,231.3417297,233.5468253
1497425400,233.7504106,235.8028357
1497429000,229.4083183,231.3510778
1497432600,228.7754727,230.6961482
1497436200,230.9164702,232.8509909
1497439800,232.3205575,233.6951686
1497443400,235.3215639,236.610548
1497447000,236.5804477,238.68262
1497450600,236.1353304,237.5325241
1497454200,238.1550514,241.0337574
1497457800,241.0390402,242.9727599
1497461400,239.031401,241.1221643
1497465000,237.5379009,240.0808127
1497468600,238.2489934,240.6960036
1497472200,236.3848688,239.3826219
1497475800,237.3586739,240.5919138
1497479400,240.6593392,243.4730411
1497483000,239.9655434,242.1194262
1497486600,237.6736068,239.1118823
1497490200,235.2960334,237.5516778
1497493800,230.4331836,232.4826291
1497497400,228.9597342,231.1860747
1497501000,228.6682345,230.7483759
1497504600,226.5344563,229.6124604
1497508200,231.6304035,236.0257215
1497511800,236.5614094,238.5377009
1497515400,232.1156222,234.882175
1497519000,233.0457286,234.5773647
1497522600,233.4778141,235.136574
1497526200,236.0321694,238.2673105
1497529800,238.2293933,240.0248642
1497533400,235.5587788,237.5259587
1497537000,238.7642158,241.0286277
1497540600,237.3401506,239.6282505
1497544200,236.2807116,238.5934499
1497547800,237.3220038,239.1905965
1497551400,237.0705948,238.4688927
1497555000,238.9442676,240.0612754
1497558600,240.3381602,242.3696092
1497562200,241.3240035,243.3566599
1497565800,234.7289054,236.9751229
1497569400,233.949133,236.7377185
1497573000,234.0669292,235.1809104
1497576600,230.0620585,232.037961
1497580200,228.1513241,230.2890213
1497583800,228.8414711,230.5701984
1497587400,227.0688486,230.050104
1497591000,230.1211571,231.9783724
1497594600,233.9386979,235.780835
1497598200,236.7058814,238.2603601
1497601800,232.1235632,233.336864
1497605400,228.3815341,229.1033686
1497609000,232.159973,233.5990953
1497612600,234.6530153,236.1578133
1497616200,237.3350489,239.2039502
1497619800,240.4129329,242.4854888
1497623400,240.950467,243.102536
1497627000,239.8031541,241.74719
1497630600,237.7869919,239.9237977
1497634200,239.6938936,242.2708509
1497637800,240.340298,241.5349087
1497641400,235.4940875,236.8947872
1497645000,234.5367565,236.3261381
1497648600,239.1531708,241.0625029
1497652200,237.878676,239.8368446
1497655800,236.4953749,237.7598342
1497659400,233.8905119,236.0512527
1497663000,230.3255928,232.9781315
1497666600,231.1122457,232.936971
1497670200,232.3716371,233.4374891
1497673800,229.1034482,230.4785699
1497677400,225.5992398,228.1581529
1497681000,232.402552,234.8870371
1497684600,237.4266357,239.0730846
1497688200,232.6746066,234.5437547
1497691800,229.2228016,230.60598
1497695400,231.8322707,232.7474561
1497699000,234.3406266,236.3673159
1497702600,236.9695647,240.0168096
1497706200,236.5515556,239.263092
1497709800,238.3392744,240.4691445
1497713400,239.7607047,241.7064575
1497717000,240.1458219,242.9937856
1497720600,240.6285113,243.7088784
1497724200,240.4931923,241.667977
1497727800,228.7457728,229.356986
1497731400,229.5534275,230.2928032
1497735000,230.8691299,231.6627549
1497738600,231.9724117,232.6514241
1497742200,231.2787536,231.8042213
1497745800,232.6270194,233.8562396
1497749400,228.632016,229.4152938
1497753000,229.1453913,230.4675012
1497756600,236.7076705,239.0679219
1497760200,235.1169233,237.6101175
1497763800,234.0047531,236.2324963
1497767400,236.1254032,237.8980993
1497771000,234.7901978,236.7298507
1497774600,235.6965833,237.2130091
1497778200,236.3833031,237.9678096
1497781800,237.5279046,238.6094235
1497785400,239.3476445,240.8480531
1497789000,240.0183192,242.2877406
1497792600,236.3382173,238.4907047
1497796200,234.1076169,235.8489625
1497799800,234.3905423,236.4338491
1497803400,235.0710109,235.6920578
1497807000,235.5787763,236.7804253
1497810600,235.4677297,236.9157394
1497814200,231.4874411,232.5005775
1497817800,232.8715102,234.0266257
1497821400,234.8048283,236.0126741
1497825000,235.6643628,236.9718302
1497828600,233.0433598,234.8177435
1497832200,231.5469411,233.2332725
1497835800,229.3826483,231.1301386
1497839400,235.6878771,236.9287355
1497843000,227.7715276,230.9467305
1497846600,229.928949,231.1881619
1497850200,230.0243855,231.7040417
1497853800,234.653899,236.6500774
1497857400,240.4667451,242.5479747
1497861000,234.4844683,236.2930085
1497864600,233.6086855,235.2519025
1497868200,236.3233052,238.5938693
1497871800,238.9400822,242.1804035
1497875400,238.0222296,241.1194991
1497879000,239.8587805,241.8114859
1497882600,240.3827533,242.3325811
1497886200,239.7295665,242.0769499
1497889800,241.1782625,243.0414056
1497893400,239.3969955,240.6404414
1497897000,240.4536363,241.1411637
1497900600,230.8429896,231.0270406
